,price,quantity,symbol,timestamp,is_buy,price_next,target
112,83582.6,0.001196,BTCUSDT,2025-04-12 09:43:49+00:00,0,83582.7,1
113,83582.7,0.002374,BTCUSDT,2025-04-12 09:43:50+00:00,1,83582.6,0
118,83582.6,0.001,BTCUSDT,2025-04-12 09:43:52+00:00,0,83582.6,0
1075,83582.6,0.00163,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1076,83582.6,0.000373,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1077,83582.6,0.002393,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1078,83582.6,0.002393,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1079,83582.6,0.001272,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1080,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1081,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1082,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1083,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1084,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1085,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1086,83582.6,0.0006,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1087,83582.6,0.0006,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1088,83582.6,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1089,83582.6,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1090,83582.6,0.0006,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1091,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1092,83582.6,0.036,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1093,83582.6,0.005983,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1094,83582.6,0.0008,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1095,83582.6,0.0006,BTCUSDT,2025-04-12 09:43:54+00:00,0,83581.9,0
1096,83581.9,0.00016,BTCUSDT,2025-04-12 09:43:54+00:00,0,83581.9,0
1097,83581.9,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83581.9,0
1098,83581.9,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83581.1,0
1104,83581.1,0.00016,BTCUSDT,2025-04-12 09:43:54+00:00,0,83581.1,0
1105,83581.1,0.119689,BTCUSDT,2025-04-12 09:43:54+00:00,0,83580.3,0
1109,83580.3,0.002559,BTCUSDT,2025-04-12 09:43:54+00:00,0,83580.2,0
1114,83580.2,0.00016,BTCUSDT,2025-04-12 09:43:54+00:00,0,83580.0,0
1124,83580.0,6e-05,BTCUSDT,2025-04-12 09:43:54+00:00,0,83579.8,0
1125,83579.8,0.000351,BTCUSDT,2025-04-12 09:43:54+00:00,0,83579.4,0
1126,83579.4,0.00016,BTCUSDT,2025-04-12 09:43:54+00:00,0,83579.4,0
1127,83579.4,0.001064,BTCUSDT,2025-04-12 09:43:54+00:00,0,83579.4,0
1129,83579.4,0.001732,BTCUSDT,2025-04-12 09:43:54+00:00,0,83579.1,0
1130,83579.1,0.0015,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.7,0
1131,83578.7,0.000351,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.6,0
1132,83578.6,0.00016,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.6,0
1133,83578.6,0.0008,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1144,83578.1,0.000213,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1145,83578.1,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1146,83578.1,0.01,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1147,83578.1,0.02987,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1148,83578.1,0.07013,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.1,0
1149,83578.1,0.030101,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,1
1193,83582.6,0.0006,BTCUSDT,2025-04-12 09:43:54+00:00,0,83582.6,0
1194,83582.6,0.00039,BTCUSDT,2025-04-12 09:43:54+00:00,0,83578.2,0
1179,83578.2,0.000119,BTCUSDT,2025-04-12 09:43:56+00:00,1,83578.2,0
1180,83578.2,1.2e-05,BTCUSDT,2025-04-12 09:43:56+00:00,1,83578.1,0
1181,83578.1,0.006028,BTCUSDT,2025-04-12 09:43:56+00:00,0,83578.1,0
1182,83578.1,0.012204,BTCUSDT,2025-04-12 09:43:56+00:00,0,83578.1,0
1186,83578.1,0.009101,BTCUSDT,2025-04-12 09:43:56+00:00,0,83578.2,1
1191,83578.2,0.000403,BTCUSDT,2025-04-12 09:43:56+00:00,1,83578.1,0
197,83578.1,0.02,BTCUSDT,2025-04-12 09:43:57+00:00,0,83578.2,1
1391,83578.2,0.001196,BTCUSDT,2025-04-12 09:44:01+00:00,1,83578.1,0
1408,83578.1,0.00015,BTCUSDT,2025-04-12 09:44:01+00:00,0,83578.2,1
1447,83578.2,1.1e-05,BTCUSDT,2025-04-12 09:44:01+00:00,1,83578.1,0
1449,83578.1,0.017958,BTCUSDT,2025-04-12 09:44:01+00:00,0,83578.2,1
1443,83578.2,1.1e-05,BTCUSDT,2025-04-12 09:44:02+00:00,1,83593.0,1
234,83593.0,0.01017,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
246,83593.0,0.0006,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
256,83593.0,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
257,83593.0,0.0012,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
276,83593.0,0.0088,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
277,83593.0,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
278,83593.0,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
279,83593.0,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
280,83593.0,0.005982,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
281,83593.0,0.005982,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
282,83593.0,0.001817,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
283,83593.0,0.004165,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
284,83593.0,0.005982,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
285,83593.0,0.001,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
286,83593.0,0.005982,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
287,83593.0,0.0006,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
288,83593.0,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,0,83593.0,0
289,83593.0,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,0,83578.2,0
1201,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1202,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1203,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1204,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1205,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1206,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1207,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1208,83578.2,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1209,83578.2,0.001,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1210,83578.2,0.0008,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1211,83578.2,0.008636,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1220,83578.2,0.001364,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1221,83578.2,0.009996,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1235,83578.2,4e-06,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1236,83578.2,0.009996,BTCUSDT,2025-04-12 09:44:04+00:00,1,83578.2,0
1237,83578.2,4e-06,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,1
1248,83579.4,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,0
1250,83579.4,0.00054,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,0
1255,83579.4,0.00946,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,0
1256,83579.4,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,0
1257,83579.4,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.4,0
1258,83579.4,0.005983,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.5,1
1259,83579.5,0.001974,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.5,0
1260,83579.5,7.6e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.8,1
1261,83579.8,0.000224,BTCUSDT,2025-04-12 09:44:04+00:00,1,83579.8,0
1264,83579.8,0.000127,BTCUSDT,2025-04-12 09:44:04+00:00,1,83580.0,1
1265,83580.0,6e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83580.1,1
1266,83580.1,0.000185,BTCUSDT,2025-04-12 09:44:04+00:00,1,83580.2,1
1267,83580.2,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83580.9,1
1268,83580.9,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83581.1,1
1269,83581.1,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83581.1,0
1270,83581.1,0.002557,BTCUSDT,2025-04-12 09:44:04+00:00,1,83581.4,1
1271,83581.4,0.000213,BTCUSDT,2025-04-12 09:44:04+00:00,1,83581.9,1
1272,83581.9,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83581.9,0
1273,83581.9,0.003201,BTCUSDT,2025-04-12 09:44:04+00:00,1,83582.0,1
1274,83582.0,0.011944,BTCUSDT,2025-04-12 09:44:04+00:00,1,83582.7,1
1275,83582.7,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83582.7,0
1276,83582.7,0.0008,BTCUSDT,2025-04-12 09:44:04+00:00,1,83582.9,1
1277,83582.9,0.0015,BTCUSDT,2025-04-12 09:44:04+00:00,1,83583.0,1
1278,83583.0,0.000216,BTCUSDT,2025-04-12 09:44:04+00:00,1,83583.4,1
1279,83583.4,0.00061,BTCUSDT,2025-04-12 09:44:04+00:00,1,83583.4,0
1280,83583.4,0.000723,BTCUSDT,2025-04-12 09:44:04+00:00,1,83583.6,1
1281,83583.6,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83583.9,1
1282,83583.9,0.119685,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.0,1
1283,83584.0,0.006401,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.3,1
1284,83584.3,0.0006,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.3,0
1285,83584.3,0.0006,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.3,0
1286,83584.3,0.0006,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.4,1
1287,83584.4,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83584.8,1
1288,83584.8,0.000211,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.2,1
1303,83585.2,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.3,1
1304,83585.3,0.000265,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.4,1
1305,83585.4,0.001375,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.4,0
1306,83585.4,0.000125,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.5,1
1307,83585.5,0.009,BTCUSDT,2025-04-12 09:44:04+00:00,1,83585.6,1
1311,83585.6,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.1,1
1312,83586.1,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.1,0
1313,83586.1,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.7,1
1314,83586.7,0.0015,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.9,1
1315,83586.9,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.9,0
1316,83586.9,0.0008,BTCUSDT,2025-04-12 09:44:04+00:00,1,83586.9,0
1317,83586.9,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.6,1
1318,83587.6,0.001333,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.7,1
1319,83587.7,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.8,1
1320,83587.8,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.8,0
1321,83587.8,0.0002,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.8,0
1322,83587.8,0.0002,BTCUSDT,2025-04-12 09:44:04+00:00,1,83587.8,0
1323,83587.8,0.0002,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.1,1
1324,83588.1,0.000211,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.1,0
1325,83588.1,0.005982,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.2,1
1326,83588.2,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.2,0
1327,83588.2,0.000299,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.2,0
1328,83588.2,0.025606,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.3,1
1329,83588.3,0.010439,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.6,1
1330,83588.6,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83588.6,0
1331,83588.6,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83589.2,1
1332,83589.2,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83589.3,1
1333,83589.3,0.023102,BTCUSDT,2025-04-12 09:44:04+00:00,1,83589.4,1
1334,83589.4,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83589.4,0
1335,83589.4,0.000265,BTCUSDT,2025-04-12 09:44:04+00:00,1,83589.4,0
1336,83589.4,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83590.0,1
1337,83590.0,6e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83590.3,1
1338,83590.3,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83590.3,0
1339,83590.3,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83590.3,0
1340,83590.3,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83590.9,1
1342,83590.9,0.0015,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.1,1
1344,83591.1,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.1,0
1345,83591.1,0.0008,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.1,0
1346,83591.1,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.1,0
1347,83591.1,0.000299,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.2,1
1348,83591.2,0.065701,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.2,0
1369,83591.2,0.000299,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.2,0
1370,83591.2,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.2,0
1371,83591.2,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.2,0
1372,83591.2,0.001795,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.4,1
1373,83591.4,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.5,1
1374,83591.5,0.000211,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.5,0
1375,83591.5,0.01,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.8,1
1376,83591.8,0.001333,BTCUSDT,2025-04-12 09:44:04+00:00,1,83591.9,1
1377,83591.9,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.0,1
1378,83592.0,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.5,1
1379,83592.5,0.000351,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.6,1
1380,83592.6,0.000119,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.8,1
1381,83592.8,7e-05,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.8,0
1382,83592.8,0.00016,BTCUSDT,2025-04-12 09:44:04+00:00,1,83592.3,0
292,83592.3,0.01,BTCUSDT,2025-04-12 09:44:05+00:00,0,83592.3,0
293,83592.3,0.01,BTCUSDT,2025-04-12 09:44:05+00:00,0,83592.3,0
294,83592.3,0.005982,BTCUSDT,2025-04-12 09:44:05+00:00,0,83592.0,0
295,83592.0,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83591.9,0
296,83591.9,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83591.4,0
297,83591.4,0.000351,BTCUSDT,2025-04-12 09:44:05+00:00,0,83591.1,0
298,83591.1,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83591.1,0
299,83591.1,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.3,0
303,83590.3,0.000351,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.3,0
304,83590.3,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.3,0
305,83590.3,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.3,0
306,83590.3,0.01,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.3,0
307,83590.3,0.01,BTCUSDT,2025-04-12 09:44:05+00:00,0,83590.0,0
308,83590.0,6e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83589.4,0
309,83589.4,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83589.4,0
310,83589.4,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83589.2,0
311,83589.2,0.000351,BTCUSDT,2025-04-12 09:44:05+00:00,0,83588.8,0
312,83588.8,0.002557,BTCUSDT,2025-04-12 09:44:05+00:00,0,83588.6,0
313,83588.6,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83588.6,0
314,83588.6,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83588.2,0
315,83588.2,0.000351,BTCUSDT,2025-04-12 09:44:05+00:00,0,83588.1,0
316,83588.1,0.000213,BTCUSDT,2025-04-12 09:44:05+00:00,0,83587.8,0
317,83587.8,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83587.7,0
318,83587.7,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83587.6,0
319,83587.6,0.001333,BTCUSDT,2025-04-12 09:44:05+00:00,0,83587.1,0
320,83587.1,0.000351,BTCUSDT,2025-04-12 09:44:05+00:00,0,83586.9,0
321,83586.9,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83586.9,0
322,83586.9,0.0008,BTCUSDT,2025-04-12 09:44:05+00:00,0,83586.9,0
323,83586.9,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83586.1,0
324,83586.1,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83586.1,0
325,83586.1,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.5,0
326,83585.5,0.001122,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.5,0
327,83585.5,0.001122,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.3,0
328,83585.3,7e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.3,0
329,83585.3,0.000266,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.2,0
330,83585.2,0.00016,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.2,0
331,83585.2,0.000299,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.1,0
332,83585.1,0.000299,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.0,0
333,83585.0,0.273591,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.0,0
335,83585.0,0.027648,BTCUSDT,2025-04-12 09:44:05+00:00,0,83585.0,0
336,83585.0,9.9e-05,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.8,0
351,83584.8,0.000213,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.8,0
352,83584.8,0.007,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.8,0
353,83584.8,0.0008,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.8,0
354,83584.8,0.000828,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.6,0
378,83584.6,0.0002,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.6,0
379,83584.6,0.000174,BTCUSDT,2025-04-12 09:44:05+00:00,0,83584.6,0
389,83584.6,0.002393,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
390,83584.6,0.024392,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
391,83584.6,0.1,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
392,83584.6,0.007,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
393,83584.6,0.000176,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
394,83584.6,0.082636,BTCUSDT,2025-04-12 09:44:06+00:00,0,83584.6,0
403,83584.6,5e-05,BTCUSDT,2025-04-12 09:44:08+00:00,0,83584.6,0
410,83584.6,0.005974,BTCUSDT,2025-04-12 09:44:08+00:00,0,83584.6,0
419,83584.6,0.000133,BTCUSDT,2025-04-12 09:44:08+00:00,0,83584.6,0
420,83584.6,0.00216,BTCUSDT,2025-04-12 09:44:09+00:00,0,83584.7,1
1515,83584.7,0.000243,BTCUSDT,2025-04-12 09:44:11+00:00,1,83584.6,0
461,83584.6,0.0016,BTCUSDT,2025-04-12 09:44:13+00:00,0,83584.7,1
448,83584.7,0.002368,BTCUSDT,2025-04-12 09:44:15+00:00,1,83584.6,0
472,83584.6,0.005982,BTCUSDT,2025-04-12 09:44:17+00:00,0,83584.6,0
473,83584.6,0.001537,BTCUSDT,2025-04-12 09:44:17+00:00,0,83584.6,0
474,83584.6,0.0006,BTCUSDT,2025-04-12 09:44:17+00:00,0,83584.6,0
475,83584.6,0.0006,BTCUSDT,2025-04-12 09:44:17+00:00,0,83584.6,0
476,83584.6,0.0006,BTCUSDT,2025-04-12 09:44:17+00:00,0,83584.5,0
478,83584.5,8.5e-05,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
479,83584.5,0.007,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
480,83584.5,0.001922,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
481,83584.5,0.002393,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
482,83584.5,0.002393,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
483,83584.5,0.005983,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
484,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
485,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
486,83584.5,0.003371,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
487,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
488,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
489,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
490,83584.5,0.01,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
491,83584.5,0.005982,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
492,83584.5,0.01,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
493,83584.5,0.001,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
494,83584.5,0.1,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
495,83584.5,0.120487,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.7,1
496,83584.7,0.000188,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.7,0
497,83584.7,0.0008,BTCUSDT,2025-04-12 09:44:19+00:00,1,83584.5,0
518,83584.5,7.1e-05,BTCUSDT,2025-04-12 09:44:19+00:00,1,83586.0,1
1751,83586.0,0.001481,BTCUSDT,2025-04-12 09:44:22+00:00,0,83586.0,0
1518,83586.0,0.025,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1653,83586.0,0.1,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1654,83586.0,0.01,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1655,83586.0,0.01,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1656,83586.0,0.017977,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1657,83586.0,0.001,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1658,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1659,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1660,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1661,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1662,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1663,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1664,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1665,83586.0,0.005982,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1666,83586.0,0.0008,BTCUSDT,2025-04-12 09:44:23+00:00,0,83586.0,0
1667,83586.0,0.0006,BTCUSDT,2025-04-12 09:44:23+00:00,0,83584.6,0
1669,83584.6,0.0006,BTCUSDT,2025-04-12 09:44:23+00:00,0,83584.6,0
1670,83584.6,0.1,BTCUSDT,2025-04-12 09:44:23+00:00,0,83584.6,0
1671,83584.6,0.007,BTCUSDT,2025-04-12 09:44:23+00:00,0,83584.4,0
1672,83584.4,0.00016,BTCUSDT,2025-04-12 09:44:23+00:00,0,83583.6,0
1673,83583.6,0.00016,BTCUSDT,2025-04-12 09:44:23+00:00,0,83583.4,0
1674,83583.4,0.001333,BTCUSDT,2025-04-12 09:44:23+00:00,0,83583.0,0
1675,83583.0,0.119153,BTCUSDT,2025-04-12 09:44:23+00:00,0,83583.0,0
1676,83583.0,0.000533,BTCUSDT,2025-04-12 09:44:23+00:00,0,83582.7,0
1677,83582.7,0.0008,BTCUSDT,2025-04-12 09:44:23+00:00,0,83582.7,0
1678,83582.7,0.00016,BTCUSDT,2025-04-12 09:44:23+00:00,0,83582.1,0
1679,83582.1,0.001795,BTCUSDT,2025-04-12 09:44:23+00:00,0,83581.9,0
1680,83581.9,0.00016,BTCUSDT,2025-04-12 09:44:23+00:00,0,83581.4,0
1681,83581.4,0.000213,BTCUSDT,2025-04-12 09:44:23+00:00,0,83581.1,0
1682,83581.1,0.000266,BTCUSDT,2025-04-12 09:44:23+00:00,0,83581.1,0
